_key,학교명,시도,행정구,학교급,등급,유형,점수,n0,n1,y,초과순전출,코호트,위도,경도
110044010,국립국악고등학교,서울,강남구,고등학교,5,비위험,6.3,434,422,-0.027649769585253458,0.011966447690985578,1.0,37.4762308,127.0514732
110041020,서울대학교사범대학부설고등학교,서울,성북구,고등학교,5,비위험,20.4,709,686,-0.03244005641748942,0.006022014490346089,0.9623430962343096,37.59472384,127.0381204
110053023,예일디자인고등학교,서울,은평구,고등학교,5,비위험,52.8,442,434,-0.01809954751131222,-0.0013397902246079954,1.0347222222222223,37.6109459,126.9147928
110044030,국립전통예술고등학교,서울,금천구,고등학교,5,비위험,0.3,514,519,0.009727626459143969,0.004164071930265381,1.0670731707317074,37.44637006,126.9064871
110052101,서울로봇고등학교,서울,강남구,고등학교,4,비위험,76.7,394,383,-0.027918781725888325,0.04312507128451993,1.180327868852459,37.48073174,127.0845761
110041101,가락고등학교,서울,송파구,고등학교,5,비위험,18.4,757,726,-0.04095112285336856,-0.029520749830651793,0.8763636363636363,37.50107579,127.1164258
110041103,개포고등학교,서울,강남구,고등학교,3,비위험,80.8,669,632,-0.05530642750373692,0.006548773605584022,0.8401639344262295,37.48495285,127.0594065
110041105,경기고등학교,서울,강남구,고등학교,5,비위험,47.6,1061,976,-0.08011310084825636,0.003168991157066181,0.8746736292428199,37.51756454,127.0560755
110052105,경기기계공업고등학교,서울,노원구,고등학교,2,순전출형,92.3,652,608,-0.06748466257668712,0.0031840180441881356,0.9220183486238532,37.63224005,127.0749285
110052107,서울방송고등학교,서울,성동구,고등학교,5,비위험,51.9,398,405,0.017587939698492462,0.012542079515406342,1.1557377049180328,37.54777448,127.0110373
110041107,경동고등학교,서울,성북구,고등학교,1,순전출형,96.4,474,447,-0.056962025316455694,0.020066874726133107,0.7944444444444444,37.58669797,127.0163213
110052109,서울공업고등학교,서울,동작구,고등학교,4,비위험,71.5,735,781,0.06258503401360545,0.014232560331550605,1.1973094170403586,37.50190126,126.9223834
110041109,경복고등학교,서울,종로구,고등학교,3,비위험,84.9,562,540,-0.03914590747330961,0.013669277049082579,0.8364485981308412,37.58594567,126.9715109
110041110,경인고등학교,서울,구로구,고등학교,5,비위험,17.0,1132,1105,-0.023851590106007067,-0.016808372388729842,0.9076923076923077,37.49599268,126.8654289
110041111,고척고등학교,서울,구로구,고등학교,5,비위험,18.1,782,764,-0.023017902813299233,0.0020456125913429976,0.9664179104477612,37.50804938,126.8498691
110052111,서울도시과학기술고등학교,서울,성북구,고등학교,5,비위험,51.4,320,338,0.05625,0.030219828312630998,1.4705882352941178,37.6078128,127.0330442
110041113,공항고등학교,서울,강서구,고등학교,5,비위험,46.6,658,651,-0.010638297872340425,-0.02417888813189512,0.8854625550660793,37.57046109,126.8185198
110052113,서울웹툰애니메이션고등학교,서울,서초구,고등학교,5,비위험,26.2,190,286,0.5052631578947369,-0.008329101981998816,,37.46972182,126.9883284
110041115,관악고등학교,서울,영등포구,고등학교,5,비위험,43.8,720,687,-0.04583333333333333,-0.014765322539421186,0.896414342629482,37.52179166,126.8829505
110052115,성동공업고등학교,서울,중구,고등학교,4,비위험,62.0,436,463,0.06192660550458716,0.02975250448260162,1.384,37.56936315,127.0172917
110041117,광남고등학교,서울,광진구,고등학교,4,비위험,65.9,975,920,-0.05641025641025641,-0.009012257545337757,0.7520215633423181,37.54151472,127.1012139
110041119,광양고등학교,서울,광진구,고등학교,1,순전출형,95.7,464,424,-0.08620689655172414,0.0035032154873766556,0.8156424581005587,37.52937892,127.0851823
110052119,서울인공지능고등학교,서울,송파구,고등학교,2,순전출형,90.1,299,297,-0.006688963210702341,0.02629719019841913,0.8679245283018868,37.49175309,127.1423309
110041121,구로고등학교,서울,구로구,고등학교,5,비위험,6.5,951,918,-0.03470031545741325,-0.0028422292550375795,0.9598765432098766,37.49884008,126.8903092
110052121,용산철도고등학교,서울,용산구,고등학교,5,비위험,58.6,423,448,0.0591016548463357,0.0023280321747543315,1.3135593220338984,37.52430312,126.9673581
110041123,구일고등학교,서울,구로구,고등학교,5,비위험,17.0,783,762,-0.02681992337164751,-0.014562096625943785,0.9338235294117647,37.49350529,126.8746185
110052123,한강미디어고등학교,서울,영등포구,고등학교,5,비위험,27.3,476,466,-0.02100840336134454,-0.006467003211690093,1.0126582278481013,37.53929145,126.8972599
110041125,압구정고등학교,서울,강남구,고등학교,4,비위험,74.0,519,518,-0.0019267822736030828,-0.01806738198856478,0.8235294117647058,37.53113395,127.0327116
110041127,금천고등학교,서울,금천구,고등학교,4,비위험,78.9,671,608,-0.09388971684053651,-0.02700782436250863,0.7529411764705882,37.44480673,126.9049018
110053127,경기상업고등학교,서울,종로구,고등학교,4,비위험,67.5,437,448,0.02517162471395881,0.07266094622666835,1.2411347517730495,37.58925853,126.9700571
110041129,당곡고등학교,서울,관악구,고등학교,5,비위험,18.8,746,702,-0.058981233243967826,-0.015752631825189774,0.8458646616541353,37.49176034,126.9342464
110053131,서울문화고등학교,서울,도봉구,고등학교,2,순전출형,92.9,326,257,-0.2116564417177914,0.014468491160045316,0.7480916030534351,37.66413143,127.0472858
110041131,대영고등학교,서울,영등포구,고등학교,5,비위험,37.7,742,727,-0.02021563342318059,-0.010351575908693424,0.9169960474308301,37.50366109,126.9058657
110041132,독산고등학교,서울,금천구,고등학교,2,순전출형,91.3,558,520,-0.06810035842293907,0.005495954836141007,0.7926267281105991,37.47621872,126.9109732
110041133,동작고등학교,서울,동작구,고등학교,5,비위험,37.7,747,719,-0.03748326639892905,-0.006110034537722406,0.9076923076923077,37.48260194,126.9650863
110053133,서울금융고등학교,서울,양천구,고등학교,3,비위험,81.4,275,288,0.04727272727272727,0.05319394926451596,1.0108695652173914,37.5376165,126.8256209
110041135,둔촌고등학교,서울,강동구,고등학교,5,비위험,35.7,704,716,0.017045454545454544,-0.028578115261631537,0.8893280632411067,37.53143258,127.1438087
110053135,선린인터넷고등학교,서울,용산구,고등학교,1,순전출형,95.8,599,566,-0.05509181969949917,0.010955492441471516,0.9433962264150944,37.54296872,126.9649361
110053137,성동글로벌경영고등학교,서울,중구,고등학교,3,비위험,80.4,332,338,0.018072289156626505,0.012702653703337775,0.9426229508196722,37.56585472,127.0135246
110041137,면목고등학교,서울,중랑구,고등학교,2,인구감소형,94.3,566,510,-0.0989399293286219,-0.02258069811298394,0.7688679245283019,37.58466341,127.0972706
110041139,반포고등학교,서울,서초구,고등학교,5,비위험,49.1,808,754,-0.06683168316831684,-0.0027532812420300824,0.9442379182156134,37.50270273,127.0165603
110041141,삼성고등학교,서울,관악구,고등학교,5,비위험,58.2,269,278,0.03345724907063197,-0.019594684108993357,1.0365853658536586,37.46913998,126.9436438
110041143,상계고등학교,서울,노원구,고등학교,2,인구감소형,93.5,679,584,-0.13991163475699558,-0.004301728768609465,0.6777777777777778,37.65272468,127.0554534
110041145,서울고등학교,서울,서초구,고등학교,5,비위험,22.1,1242,1221,-0.016908212560386472,0.0013920608284088455,0.9779951100244498,37.48429306,127.0049019
110043147,서울과학고등학교,서울,종로구,고등학교,4,비위험,65.3,379,380,0.002638522427440633,-0.0005655983957572775,1.0403225806451613,37.59154805,126.9984363
110042149,서울체육고등학교,서울,송파구,고등학교,5,비위험,28.5,342,331,-0.03216374269005848,0.01416122039654544,1.0810810810810811,37.52233038,127.1298226
110041151,서초고등학교,서울,서초구,고등학교,5,비위험,49.2,831,833,0.0024067388688327317,-0.018260066577603352,0.9049295774647887,37.48961169,127.0053782
110041153,석관고등학교,서울,성북구,고등학교,4,비위험,62.3,698,682,-0.022922636103151862,-0.0024628364438159947,0.8688524590163934,37.60958929,127.0667176
110041155,성동고등학교,서울,중구,고등학교,4,비위험,79.6,457,428,-0.06345733041575492,-0.011110322490276946,0.8047337278106509,37.56411643,127.0223892
110041156,수락고등학교,서울,노원구,고등학교,4,비위험,67.2,510,490,-0.0392156862745098,-0.005765819559565022,0.8770949720670391,37.68293167,127.053571
110041157,신림고등학교,서울,관악구,고등학교,4,비위험,73.5,485,475,-0.020618556701030927,0.0031163878260083693,0.9401197604790419,37.47921049,126.9169672
110041159,신목고등학교,서울,양천구,고등학교,5,비위험,24.2,1099,1033,-0.06005459508644222,0.0022848583554250525,0.8571428571428571,37.51290943,126.8736069
110041161,양재고등학교,서울,서초구,고등학교,5,비위험,25.0,840,820,-0.023809523809523808,-0.01685040524014418,0.8698630136986302,37.48242164,127.0320796
110041163,언남고등학교,서울,서초구,고등학교,5,비위험,51.2,648,636,-0.018518518518518517,-0.01169167508141402,0.9209302325581395,37.47233002,127.0430052
110041165,여의도고등학교,서울,영등포구,고등학교,3,비위험,83.4,667,623,-0.06596701649175413,-0.006763073663858967,0.8455284552845529,37.52505101,126.9342192
110041167,영등포고등학교,서울,동작구,고등학교,3,비위험,86.0,512,458,-0.10546875,-0.004047095280694294,0.7979274611398963,37.5080846,126.9331435
110041169,영신고등학교,서울,영등포구,고등학교,5,비위험,38.4,644,618,-0.040372670807453416,-0.017793272849980193,0.9036697247706422,37.49810094,126.909739
110041171,오금고등학교,서울,송파구,고등학교,5,비위험,9.4,836,842,0.007177033492822967,-0.017205074127643823,0.9614035087719298,37.50453217,127.128969
110041173,노원고등학교,서울,노원구,고등학교,2,순전출형,93.1,524,463,-0.11641221374045801,0.005841724221306105,0.7227722772277227,37.66180319,127.0540195
110041175,용산고등학교,서울,용산구,고등학교,5,비위험,36.1,772,720,-0.06735751295336788,0.013143941237824678,0.9580152671755725,37.54480263,126.981731
110041177,인헌고등학교,서울,관악구,고등학교,4,비위험,79.5,416,402,-0.03365384615384615,-0.0034111696680439703,0.8791946308724832,37.47231073,126.9704851
110041179,자양고등학교,서울,광진구,고등학교,5,비위험,40.5,880,858,-0.025,-0.018988947522027733,0.8488745980707395,37.53607797,127.0733395
110041181,잠신고등학교,서울,송파구,고등학교,5,비위험,42.7,694,682,-0.01729106628242075,-0.0062223514051971485,1.0440528634361232,37.51470129,127.088283
110041183,잠실고등학교,서울,송파구,고등학교,5,비위험,58.5,515,538,0.04466019417475728,0.0014830849284253012,0.8764044943820225,37.52293043,127.106515
110041185,중경고등학교,서울,용산구,고등학교,2,순전출형,94.7,352,331,-0.05965909090909091,0.01180444524159293,0.8320610687022901,37.5176804,126.9756383
110041187,중화고등학교,서울,중랑구,고등학교,5,비위험,35.1,571,569,-0.0035026269702276708,-0.03640555438769881,0.9947643979057592,37.60481461,127.0836541
110041188,창동고등학교,서울,도봉구,고등학교,5,비위험,36.7,1061,1039,-0.020735155513666354,-0.012179016978474313,0.9005524861878453,37.65103577,127.0388191
110041189,청담고등학교,서울,강남구,고등학교,3,비위험,85.0,402,501,0.2462686567164179,0.06724306002104037,0.9712230215827338,37.52800302,127.0437002
110041191,청량고등학교,서울,동대문구,고등학교,5,비위험,23.4,845,815,-0.03550295857988166,-0.023210275783855656,0.8986013986013986,37.588886,127.051311
110041193,태릉고등학교,서울,중랑구,고등학교,5,비위험,45.3,734,701,-0.04495912806539509,-0.034076832369345805,0.8352490421455939,37.61916383,127.0855576
110043195,한성과학고등학교,서울,서대문구,고등학교,5,비위험,39.4,378,375,-0.007936507936507936,0.006460867685582322,1.4895833333333333,37.57543617,126.9523709
110041197,경기여자고등학교,서울,강남구,고등학교,5,비위험,10.9,1159,1104,-0.04745470232959448,0.002465566985785242,0.9451371571072319,37.48691516,127.065453
110043198,세종과학고등학교,서울,구로구,고등학교,5,비위험,39.4,432,438,0.013888888888888888,0.012098184344682014,1.3859649122807018,37.4975694,126.8273517
110041199,금옥여자고등학교,서울,양천구,고등학교,5,비위험,42.0,772,736,-0.046632124352331605,0.01653356301863749,0.9315589353612167,37.51096532,126.8439717
110041201,명일여자고등학교,서울,강동구,고등학교,4,비위험,64.7,568,557,-0.01936619718309859,0.013635393061031715,0.9432989690721649,37.54977633,127.1495815
110041203,무학여자고등학교,서울,성동구,고등학교,2,순전출형,93.2,483,406,-0.15942028985507245,0.0016074893804666336,0.6927083333333334,37.55762633,127.0338809
110041205,서울여자고등학교,서울,마포구,고등학교,4,비위험,74.0,806,782,-0.02977667493796526,0.006554104324151967,0.8714285714285714,37.5477805,126.94907
110041207,수도여자고등학교,서울,동작구,고등학교,5,비위험,37.8,790,749,-0.05189873417721519,0.0029693208585462125,0.8776978417266187,37.49280146,126.9149071
110041209,여의도여자고등학교,서울,영등포구,고등학교,3,비위험,88.0,506,444,-0.1225296442687747,0.011568669555440475,0.755,37.52288764,126.9350871
110041211,영등포여자고등학교,서울,영등포구,고등학교,1,순전출형,96.0,423,374,-0.11583924349881797,0.02373940559296652,0.8291139240506329,37.51538845,126.9153563
110041213,창덕여자고등학교,서울,송파구,고등학교,5,비위험,31.8,484,529,0.09297520661157024,0.0016074530580891062,1.3971631205673758,37.51624351,127.1402736
110041215,혜화여자고등학교,서울,강북구,고등학교,4,비위험,72.8,596,558,-0.06375838926174497,-0.007226362852103081,0.8333333333333334,37.63130842,127.013212
110041217,누원고등학교,서울,도봉구,고등학교,1,인구감소형,95.5,381,351,-0.07874015748031496,-0.027115651312943106,0.7746478873239436,37.68556896,127.0499327
110041219,방산고등학교,서울,송파구,고등학교,5,비위험,19.8,828,821,-0.008454106280193236,-0.014951416267578638,0.9652777777777778,37.50831315,127.1204696
110041221,신현고등학교,서울,중랑구,고등학교,4,비위험,65.3,611,577,-0.05564648117839607,0.005167360159095082,0.8657407407407407,37.60524904,127.0929499
110041223,자운고등학교,서울,도봉구,고등학교,5,비위험,17.0,745,749,0.005369127516778523,-0.022345442219952213,0.9407114624505929,37.65902067,127.0506763
110041227,등촌고등학교,서울,강서구,고등학교,2,인구감소형,92.7,515,480,-0.06796116504854369,-0.014974768558017229,0.8225806451612904,37.56294522,126.8450461
110041229,경일고등학교,서울,성동구,고등학교,1,인구감소형,99.7,323,277,-0.14241486068111456,-0.03039707445879905,0.5416666666666666,37.54382982,127.0478683
110041231,선유고등학교,서울,영등포구,고등학교,5,비위험,37.9,580,591,0.01896551724137931,-0.02467911564286946,1.0,37.53390162,126.8948507
110041233,월계고등학교,서울,노원구,고등학교,2,인구감소형,91.2,512,479,-0.064453125,-0.02136784161838855,0.8206521739130435,37.63173301,127.0487159
110041235,불암고등학교,서울,노원구,고등학교,4,비위험,64.7,739,682,-0.07713125845737483,-0.002589826564261353,0.7814814814814814,37.64915853,127.0803058
110041237,세현고등학교,서울,강서구,고등학교,4,비위험,79.4,425,413,-0.02823529411764706,0.0197939350399268,0.8961038961038961,37.56043066,126.8636211
110041239,신서고등학교,서울,양천구,고등학교,4,비위험,63.9,609,590,-0.031198686371100164,-0.009209394518138165,0.9271844660194175,37.52391432,126.8602096
110041241,효문고등학교,서울,도봉구,고등학교,4,비위험,77.5,426,422,-0.009389671361502348,0.024952664091293337,0.94,37.65269871,127.0184005
110041243,원묵고등학교,서울,중랑구,고등학교,5,비위험,15.0,655,638,-0.025954198473282442,-0.027333483158704545,0.9377777777777778,37.61523231,127.0855078
110041245,상암고등학교,서울,마포구,고등학교,5,비위험,53.0,806,767,-0.04838709677419355,-0.014537707090240092,0.8310344827586207,37.58138322,126.8833945
110041247,구현고등학교,서울,구로구,고등학교,5,비위험,40.9,771,742,-0.03761348897535668,-0.008275788850302855,0.9730769230769231,37.50220279,126.8744458
110041249,문정고등학교,서울,송파구,고등학교,5,비위험,17.0,773,768,-0.00646830530401035,-0.00951429007000472,0.9325842696629213,37.4851785,127.1266921
110041251,은평고등학교,서울,은평구,고등학교,4,비위험,79.1,477,462,-0.031446540880503145,-0.026497022929010513,0.867816091954023,37.60984462,126.9057368
110041253,진관고등학교,서울,은평구,고등학교,5,비위험,43.5,821,791,-0.03654080389768575,-0.022046245766629922,0.8596491228070176,37.64333857,126.9243825
110041255,신도림고등학교,서울,구로구,고등학교,5,비위험,35.2,569,560,-0.015817223198594025,-0.0017907045442068748,0.9585492227979274,37.51406292,126.8820838
110041257,수명고등학교,서울,강서구,고등학교,5,비위험,33.6,563,547,-0.028419182948490232,-0.015592127022553607,0.9835164835164835,37.54976186,126.8247662
110041259,성수고등학교,서울,성동구,고등학교,2,인구감소형,92.2,466,463,-0.006437768240343348,-0.03257621582395139,0.8579881656804734,37.54734181,127.0382534
110041261,솔샘고등학교,서울,강북구,고등학교,5,비위험,25.2,605,600,-0.008264462809917356,-0.0038207385800968687,0.9609756097560975,37.62366717,127.0121354
110041262,강일고등학교,서울,강동구,고등학교,2,순전출형,92.5,604,554,-0.08278145695364239,7.555722482240589e-05,0.7711864406779662,37.5638281,127.1779035
110041263,문현고등학교,서울,송파구,고등학교,4,비위험,74.6,603,574,-0.04809286898839138,-0.023675909742234345,0.8421052631578947,37.48131355,127.1287623
110041264,신도고등학교,서울,은평구,고등학교,5,비위험,30.3,586,603,0.02901023890784983,0.008899117625221355,0.9897435897435898,37.62913251,126.9187486
110041265,선사고등학교,서울,강동구,고등학교,5,비위험,25.6,668,648,-0.029940119760479042,0.026317774776474068,0.9568965517241379,37.55631588,127.1357998
110041266,삼각산고등학교,서울,강북구,고등학교,3,비위험,82.5,582,556,-0.044673539518900345,0.018385390186481755,0.8483412322274881,37.61628573,127.0201333
110041267,구암고등학교,서울,관악구,고등학교,4,비위험,62.5,547,509,-0.06946983546617916,-0.002835477079097268,0.8133971291866029,37.49244195,126.949625
110041268,잠일고등학교,서울,송파구,고등학교,5,비위험,25.2,436,432,-0.009174311926605505,0.00412849331891252,1.0425531914893618,37.514521,127.0825552
110041269,휘봉고등학교,서울,동대문구,고등학교,4,비위험,71.3,480,459,-0.04375,0.015941597983402726,0.9289940828402367,37.58647725,127.068852
110041270,가재울고등학교,서울,서대문구,고등학교,4,비위험,76.4,665,647,-0.02706766917293233,-0.030047068822354184,0.881578947368421,37.57444587,126.9094148
110041271,도선고등학교,서울,성동구,고등학교,2,순전출형,93.9,411,380,-0.07542579075425791,0.0023328826796460323,0.6918238993710691,37.56684395,127.0269957
110041272,금호고등학교,서울,성동구,고등학교,2,순전출형,91.9,379,368,-0.029023746701846966,0.018574882050509296,0.8059701492537313,37.5536215,127.0234338
110041601,강동고등학교,서울,강동구,고등학교,5,비위험,32.9,744,761,0.0228494623655914,-0.0010548992303509898,0.9402390438247012,37.54991665,127.1606683
110052601,광운인공지능고등학교,서울,노원구,고등학교,4,비위험,66.2,453,439,-0.03090507726269316,0.004531544419139042,1.0065359477124183,37.61923977,127.0565452
110041602,강서고등학교,서울,양천구,고등학교,2,순전출형,91.0,956,883,-0.07635983263598327,0.0012388332508225422,0.8260869565217391,37.53631557,126.8657711
110052603,단국대학교부속소프트웨어고등학교,서울,강남구,고등학교,5,비위험,59.8,293,299,0.020477815699658702,0.008466974577948663,1.0638297872340425,37.49562483,127.0577682
110041603,건국대학교사범대학부속고등학교,서울,광진구,고등학교,5,비위험,37.6,961,944,-0.01768990634755463,-0.016415870235110694,0.8240469208211144,37.53918267,127.0747119
110053603,영신간호비즈니스고등학교,서울,노원구,고등학교,4,비위험,70.5,403,410,0.017369727047146403,-0.01229041450920741,1.1796875,37.65245208,127.083205
110052605,대진디자인고등학교,서울,강남구,고등학교,4,비위험,79.3,386,404,0.046632124352331605,0.04909545607187428,1.0,37.49042815,127.0959793
110041605,경문고등학교,서울,동작구,고등학교,5,비위험,28.9,664,635,-0.043674698795180725,0.0009180779120767906,0.8512396694214877,37.49341886,126.9822734
110041607,경성고등학교,서울,마포구,고등학교,4,비위험,78.3,602,575,-0.044850498338870434,-0.0025511939784456598,0.8194444444444444,37.56351064,126.9191663
110052607,서울디자인고등학교,서울,마포구,고등학교,4,비위험,60.9,792,796,0.005050505050505051,-0.003415316935591873,1.2907488986784141,37.54670177,126.9469053
110052609,덕일전자공업고등학교,서울,구로구,고등학교,4,비위험,77.6,142,140,-0.014084507042253521,-0.008832958065333636,1.1395348837209303,37.49053652,126.8371091
110041609,경신고등학교,서울,종로구,고등학교,3,비위험,87.5,458,420,-0.08296943231441048,-0.002749004509294395,0.8484848484848485,37.59222582,126.999531
110041611,경희고등학교,서울,동대문구,고등학교,5,비위험,42.6,722,717,-0.006925207756232687,0.05190651026410448,1.0717299578059072,37.59394914,127.054891
110041613,고려대학교사범대학부속고등학교,서울,성북구,고등학교,4,비위험,79.1,670,630,-0.05970149253731343,-0.0010301716873690032,0.7851239669421488,37.60783857,127.0028302
110052613,리라아트고등학교,서울,중구,고등학교,4,비위험,65.9,349,358,0.025787965616045846,-0.03387621190235146,0.9916666666666667,37.55711546,126.988252
110041615,광문고등학교,서울,강동구,고등학교,5,비위험,7.2,1233,1237,0.0032441200324412004,-0.009488957258239958,0.9878048780487805,37.56046181,127.1585463
110052615,미림마이스터고등학교,서울,관악구,고등학교,5,비위험,54.2,292,306,0.04794520547945205,0.012691306622788483,1.2976190476190477,37.4661018,126.9319279
110052617,상일미디어고등학교,서울,강동구,고등학교,2,순전출형,90.3,502,454,-0.09561752988047809,0.03823418100783605,0.8426966292134831,37.54858748,127.1708235
110041617,광성고등학교,서울,마포구,고등학교,4,비위험,73.1,755,709,-0.060927152317880796,-0.007512580966630739,0.7885304659498208,37.54869756,126.9359696
110041619,광신고등학교,서울,관악구,고등학교,3,비위험,83.8,486,463,-0.047325102880658436,0.007223129160699304,0.7790055248618785,37.4644762,126.9259406
110052619,미래산업과학고등학교,서울,노원구,고등학교,5,비위험,54.0,457,450,-0.015317286652078774,0.0023047171890512733,0.967741935483871,37.65877948,127.0784407
110052621,수도전기공업고등학교,서울,강남구,고등학교,5,비위험,49.0,536,550,0.026119402985074626,0.014382363503627437,1.0813953488372092,37.48493754,127.0644787
110041621,광영고등학교,서울,양천구,고등학교,4,비위험,75.2,859,803,-0.06519208381839348,-0.0035358634140743657,0.8158730158730159,37.5371981,126.8232759
110041623,남강고등학교,서울,관악구,고등학교,3,비위험,89.8,611,530,-0.132569558101473,0.002265998908060776,0.7316017316017316,37.47137567,126.9249091
110052623,세명컴퓨터고등학교,서울,은평구,고등학교,3,비위험,80.7,445,368,-0.17303370786516853,0.02787369292145942,0.8726114649681529,37.6277708,126.9232499
110041625,단국대학교사범대학부속고등학교,서울,강남구,고등학교,5,비위험,9.6,1170,1120,-0.042735042735042736,-0.010330610089943171,0.9522613065326633,37.49561749,127.0577682
110052625,신진과학기술고등학교,서울,은평구,고등학교,5,비위험,59.2,371,403,0.0862533692722372,0.01483271651393648,1.264957264957265,37.59871385,126.9188364
110052627,염광메디텍고등학교,서울,노원구,고등학교,4,비위험,67.4,271,289,0.06642066420664207,0.00011653338161144857,1.4027777777777777,37.63028445,127.0492646
110041627,대광고등학교,서울,동대문구,고등학교,3,비위험,89.3,646,549,-0.15015479876160992,-0.04871268478233515,0.6811023622047244,37.57795467,127.0253235
110052629,영등포공업고등학교,서울,강서구,고등학교,3,비위험,87.9,316,335,0.060126582278481014,0.1346934138187801,1.3777777777777778,37.56983562,126.8500283
110041629,대성고등학교,서울,은평구,고등학교,4,비위험,70.4,693,694,0.001443001443001443,0.007318218433400662,0.8537549407114624,37.62316122,126.9097907
110052631,유한공업고등학교,서울,구로구,고등학교,4,비위험,67.7,438,442,0.0091324200913242,0.014191030615610476,1.1777777777777778,37.48791416,126.8232907
110041631,대신고등학교,서울,종로구,고등학교,1,순전출형,98.3,296,263,-0.11148648648648649,0.03997494214478327,0.64,37.57312377,126.9612545
110041633,대원고등학교,서울,광진구,고등학교,4,비위험,74.9,637,596,-0.06436420722135008,-0.007086564191072974,0.7901234567901234,37.56249279,127.0894374
110052633,서울아이티고등학교,서울,노원구,고등학교,4,비위험,68.3,458,441,-0.03711790393013101,-0.0020668727319256694,1.0178571428571428,37.64241844,127.0624493
110045635,대원외국어고등학교,서울,광진구,고등학교,5,비위험,9.7,764,771,0.009162303664921465,-0.008660532481570808,1.0441767068273093,37.56249279,127.0894374
110052635,은평메디텍고등학교,서울,은평구,고등학교,4,비위험,73.8,370,331,-0.10540540540540541,0.028389939505121736,1.0483870967741935,37.63534652,126.9297048
110041637,대일고등학교,서울,강서구,고등학교,5,비위험,44.7,1000,936,-0.064,-0.0023825355483084914,0.8370165745856354,37.53958612,126.8625699
110052637,인덕과학기술고등학교,서울,노원구,고등학교,4,비위험,64.6,495,493,-0.00404040404040404,0.014257947523025592,1.05,37.63034387,127.0544999
110045639,대일외국어고등학교,서울,성북구,고등학교,5,비위험,10.5,726,738,0.01652892561983471,0.0044794701859092335,1.0769230769230769,37.61330459,127.014176
110052639,서울디지텍고등학교,서울,용산구,고등학교,5,비위험,43.2,226,227,0.004424778761061947,0.0020246785481094227,1.1571428571428573,37.53896942,126.9906121
110041641,대진고등학교,서울,노원구,고등학교,5,비위험,27.5,788,769,-0.024111675126903553,0.0013855689146063724,0.9628252788104089,37.63780685,127.07609
110052641,한세사이버보안고등학교,서울,마포구,고등학교,3,비위험,89.4,183,172,-0.060109289617486336,0.004574416463977592,0.8285714285714286,37.55178983,126.9520321
110044643,덕원예술고등학교,서울,강서구,고등학교,5,비위험,9.6,597,582,-0.02512562814070352,-0.016457912432730603,1.005,37.54862258,126.8290245
110052643,한양공업고등학교,서울,중구,고등학교,4,비위험,69.5,524,497,-0.05152671755725191,0.026268366937955635,1.095505617977528,37.5658716,127.0114433
110041645,동국대학교사범대학부속고등학교,서울,동대문구,고등학교,5,비위험,28.6,958,957,-0.0010438413361169101,-0.003856592691614673,1.0064102564102564,37.57804718,127.075133
110053645,서울의료보건고등학교,서울,중구,고등학교,5,비위험,50.7,281,290,0.03202846975088968,0.01187728818432221,1.1764705882352942,37.55729809,126.9667727
110041647,동북고등학교,서울,강동구,고등학교,4,비위험,60.5,802,751,-0.06359102244389027,0.01334123409225647,0.801980198019802,37.52024061,127.1394507
110053647,서울동구고등학교,서울,성북구,고등학교,5,비위험,40.8,390,380,-0.02564102564102564,-0.0035942742514715673,1.1965811965811965,37.59410587,127.0082153
110053649,서울컨벤션고등학교,서울,강동구,고등학교,5,비위험,51.3,559,554,-0.008944543828264758,0.0172982467484514,1.1637426900584795,37.5592845,127.1580303
110041649,동성고등학교,서울,종로구,고등학교,5,비위험,32.3,622,630,0.012861736334405145,0.004257552729644652,0.9761904761904762,37.58496996,127.0030619
110041651,마포고등학교,서울,강서구,고등학교,4,비위험,64.4,722,665,-0.07894736842105263,0.01385292151540342,0.7970479704797048,37.55998867,126.8531334
110053651,서일문화예술고등학교,서울,종로구,고등학교,5,비위험,50.7,281,272,-0.03202846975088968,0.02078671477150251,1.1235955056179776,37.57937936,127.0127598
110041653,명덕고등학교,서울,강서구,고등학교,5,비위험,44.7,755,709,-0.060927152317880796,0.009213490941757734,0.8996138996138996,37.55390749,126.8342914
110045655,명덕외국어고등학교,서울,강서구,고등학교,5,비위험,5.7,735,749,0.01904761904761905,-0.00682471241905679,1.0759493670886076,37.55394399,126.8342914
110053655,서울동산고등학교,서울,노원구,고등학교,4,비위험,69.6,804,843,0.048507462686567165,-0.039684461643264175,1.010989010989011,37.63077798,127.0739984
110053657,서울여자상업고등학교,서울,관악구,고등학교,3,비위험,86.5,426,394,-0.07511737089201878,0.031856526251060405,0.9072847682119205,37.47290457,126.9509181
110041657,명지고등학교,서울,서대문구,고등학교,5,비위험,50.1,1296,1223,-0.05632716049382716,-0.01845094889290092,0.8125,37.58491135,126.9270902
110041659,문일고등학교,서울,금천구,고등학교,3,비위험,89.4,715,648,-0.0937062937062937,0.005320503047785993,0.7672727272727272,37.44891526,126.8987207
110053659,선일빅데이터고등학교,서울,은평구,고등학교,4,비위험,76.6,291,300,0.030927835051546393,0.03646089706061537,1.1304347826086956,37.62033713,126.9119931
110041661,배명고등학교,서울,송파구,고등학교,5,비위험,51.3,746,714,-0.04289544235924933,0.02098905853523443,0.8838951310861424,37.4976895,127.0958118
